type_x,industry1_code,industry1_name,type_y,industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002358,0.0,0.0,False,21.55,14.86,0.0,0,14.86,14.88,14.5,森源电气,13816188678.22,14.5,30.928,14.78
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300444,0.0,0.0,False,24.11,17.0,0.0,0,17.0,18.25,17.0,双杰电气,5533995669.0,17.0,52.728,18.19
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002580,0.0,0.0,False,11.19,8.37,0.0,0,8.37,8.47,8.33,圣阳股份,2966338939.59,6.73,95.172,8.38
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH603703,39716322.0,0.0,False,37.06,12.4,0.0,3220200,12.4,12.49,12.2,盛洋科技,2848280000.0,9.45,118.649,12.2
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300341,0.0,0.0,False,11.08,6.45,0.0,0,6.45,6.52,6.32,麦迪电气,3290863117.2,5.88,25.579,6.36
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002168,0.0,0.0,False,17.0,13.76,0.0,0,13.76,13.76,13.76,深圳惠程,11291315207.68,13.76,,13.76
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002692,0.0,0.0,False,11.67,9.08,0.0,0,9.08,10.09,9.08,睿康股份,6520765680.0,7.89,88.778,10.09
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300129,14470792.11,0.0,False,8.99,5.8,0.0,2506109,5.8,5.81,5.72,泰胜风能,4217105638.2,5.11,26.772,5.8
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002617,93011433.01,0.0,False,17.52,15.68,0.0,5936003,15.68,15.88,15.48,露笑科技,11522052346.56,13.02,37.362,15.81
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300032,0.0,0.0,False,16.5,13.89,0.0,0,13.89,13.89,13.6,金龙机电,11156025855.12,12.71,,13.74
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002212,0.0,0.0,False,23.35,15.63,0.0,0,15.63,15.63,15.63,南洋股份,17926080838.95,12.5,38.545,15.63
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH601126,12551708.0,0.0,False,12.68,6.93,0.0,1815374,6.93,6.96,6.87,四方股份,5635281960.0,6.13,19.537,6.96
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300447,19612581.78,0.0,False,30.45,16.45,0.0,1196224,16.45,16.67,16.28,全信股份,5147566126.85,14.31,43.283,16.5
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002260,0.0,0.0,False,20.79,11.96,0.0,0,11.96,12.75,11.84,德奥通航,3171792000.0,11.84,,12.67
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002309,0.0,0.0,False,15.79,14.3,0.0,0,14.3,14.3,13.36,中利集团,12497614672.4,11.46,40.717,13.76
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002622,0.0,0.0,False,15.98,12.85,0.0,0,12.85,14.35,12.85,融钰集团,10794000000.0,11.48,149.453,14.31
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300208,0.0,0.0,False,18.2,10.9,0.0,0,10.9,11.18,10.68,恒顺众昇,8344222500.0,10.35,23.946,10.8
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002005,0.0,0.0,False,6.24,4.36,0.0,0,4.36,4.38,4.34,德豪润达,7694179200.0,4.29,,4.37
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002610,74578023.68,0.0,False,3.14,2.37,0.0,31522116,2.37,2.38,2.35,爱康科技,10643341992.0,2.17,101.21,2.37
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300356,0.0,0.0,False,14.18,6.99,0.0,0,6.99,7.36,6.95,光一科技,2899798843.8,6.33,60.849,7.36
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002413,0.0,0.0,False,13.45,8.54,0.0,0,8.54,9.55,8.54,雷科防务,9416572364.36,8.54,67.926,9.4
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH600290,0.0,0.0,False,13.95,11.68,0.0,0,11.68,0.0,0.0,华仪电气,8875673008.48,10.54,,0.0
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300283,9099147.5,0.0,False,9.97,4.85,0.0,1874500,4.85,4.9,4.83,温州宏丰,2009652547.5,4.21,216.014,4.84
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002451,0.0,0.0,False,33.47,26.2,0.0,0,26.2,29.11,26.2,摩恩电气,11507040000.0,16.53,205.153,29.11
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002322,51141858.76,-0.02,False,25.5,16.71,-0.12,3066816,16.69,16.78,16.61,理工环科,6643193268.12,14.21,24.59,16.7
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002638,143261757.76,-0.01,False,8.14,5.31,-0.19,27248916,5.3,5.34,5.21,勤上股份,8049033542.2,4.32,87.728,5.28
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300001,57735943.36,-0.03,False,19.35,13.46,-0.22,4273771,13.43,13.68,13.37,特锐德,13397366107.25,11.69,48.137,13.48
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH600580,67745189.0,-0.02,False,9.26,8.15,-0.25,8351229,8.13,8.19,8.05,卧龙电气,10478753634.18,6.62,13.313,8.09
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002491,163286234.0,-0.04,False,16.55,13.77,-0.29,11838783,13.73,14.0,13.56,通鼎互联,17321124667.12,10.98,29.184,13.73
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH603519,4043543.0,-0.06,False,32.48,17.53,-0.34,230300,17.47,17.82,17.42,立霸股份,2795200000.0,14.7,34.789,17.78
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002508,919256004.96,-0.15,False,54.5,39.02,-0.38,23834862,38.87,39.25,38.1,老板电器,36888905907.75,32.16,25.435,38.66
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ000676,42502395.9,-0.05,False,18.8,11.55,-0.43,3650485,11.5,11.78,11.46,智度股份,11105673993.0,10.02,22.389,11.65
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002112,62165529.39,-0.05,False,19.1,11.26,-0.44,5601783,11.21,11.32,10.9,三变科技,2259936000.0,10.9,,11.27
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002665,43329831.05,-0.03,False,10.86,6.48,-0.46,6705903,6.45,6.48,6.44,首航节能,16374748753.65,5.73,174.993,6.48
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300124,246906537.01,-0.15,False,33.18,32.15,-0.47,7705682,32.0,32.3,31.76,汇川技术,53253270720.0,20.78,50.025,31.96
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300140,139619917.09,-0.07,False,26.1,12.18,-0.57,11488999,12.11,12.35,12.0,中环装备,4179823489.66,9.91,56.535,12.08
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002123,53294870.71,-0.06,False,15.65,10.4,-0.58,5128779,10.34,10.45,10.29,梦网集团,8908892558.5,9.23,31.587,10.41
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300069,14775922.0,-0.2,False,40.6,30.1,-0.66,493500,29.9,30.19,29.69,金利华电,3498300000.0,27.9,197.335,29.9
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300272,8663349.67,-0.06,False,11.93,7.75,-0.77,1124993,7.69,7.78,7.65,开能环保,3062047502.39,6.67,48.255,7.78
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002684,53640914.48,-0.11,False,23.51,13.88,-0.79,3904871,13.77,13.88,13.52,猛狮科技,7812745336.53,12.63,150.942,13.72
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002560,37972495.95,-0.07,False,13.23,7.62,-0.92,5013809,7.55,7.63,7.54,通达股份,3240017200.05,6.2,216.565,7.6
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300105,39557592.44,-0.05,False,9.36,5.36,-0.93,7473484,5.31,5.38,5.24,龙源技术,2725176960.0,4.45,170.468,5.37
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ000967,32079815.94,-0.08,False,11.84,8.17,-0.98,3975955,8.09,8.11,8.0,盈峰环境,9440939812.68,7.2,28.562,8.08
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002141,28726512.25,-0.07,False,8.8,6.37,-1.1,4546011,6.3,6.48,6.25,贤丰控股,7148336069.7,4.98,744.525,6.48
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ300279,16415555.06,-0.15,False,15.99,12.25,-1.22,1351970,12.1,12.33,12.06,和晶科技,5432198175.8,10.07,58.854,12.33
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002471,49866498.95,-0.05,False,6.19,4.0,-1.25,12678201,3.95,4.02,3.87,中超控股,5008600000.0,3.54,59.094,4.02
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH600202,47459957.0,-0.11,False,16.3,7.66,-1.44,6315053,7.55,7.7,7.4,哈空调,2894222073.6,5.88,,7.7
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH600690,962498927.0,-0.33,False,23.2,20.03,-1.65,48862932,19.7,20.02,19.48,青岛海尔,120118833721.9,10.45,17.429,20.01
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002028,62889435.74,-0.29,False,18.96,17.36,-1.67,3679121,17.07,17.4,16.95,思源电气,12976772443.74,13.83,51.31,17.28
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002180,103286846.53,-0.5,False,33.2,27.75,-1.8,3777191,27.25,27.97,26.96,纳思达,28982771310.5,20.8,28.091,27.77
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH603355,94926723.0,-0.77,False,60.46,36.93,-2.09,2616755,36.16,36.9,35.78,莱克电气,14500160000.0,29.88,39.481,36.9
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH600482,262615770.0,-0.6,False,39.37,25.83,-2.32,10312690,25.23,25.8,25.2,中国动力,43750608100.56,23.0,35.908,25.68
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SZ002668,281360063.4,-0.61,False,27.36,25.8,-2.36,10958404,25.19,26.06,25.19,奥马电器,16007494967.75,17.69,41.433,25.32
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH600112,122793624.0,-0.11,False,11.39,4.67,-2.36,27074479,4.56,4.61,4.47,*ST天成,2321974097.76,4.47,117.572,4.5
CSRC,C,制造业,CSRC,C38,电气机械和器材制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C38,SH600577,988347187.0,-0.2,False,8.12,5.2,-3.85,196826560,5.0,5.16,4.95,精达股份,9776621230.0,3.49,31.171,5.09
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SH600601,62657039.0,0.3,False,4.76,2.96,10.14,19621974,3.26,3.26,2.97,方正科技,7155345325.04,2.65,,2.97
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000727,191563343.88,0.24,False,3.32,2.37,10.13,74674308,2.61,2.61,2.38,华东科技,11822169817.8,2.12,,2.39
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002137,21542312.0,0.63,False,12.82,6.25,10.08,3131150,6.88,6.88,6.88,麦达数字,3985885275.2,5.21,56.566,6.88
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000045,138334271.55,0.81,False,14.68,8.07,10.04,15776153,8.88,8.88,8.04,深纺织A,4540114443.12,6.55,88.243,8.09
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002308,205213598.93,1.0,False,15.66,9.98,10.02,19443628,10.98,10.98,9.82,威创股份,10031262712.92,9.19,52.516,9.93
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000020,98560694.62,1.32,False,26.9,13.18,10.02,7068439,14.5,14.5,12.88,深华发A,4105837791.5,9.82,3166.298,13.17
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ300390,102130071.02,0.71,False,12.79,7.12,9.97,13056211,7.83,7.83,7.7,天华超净,2697806925.0,5.41,85.712,7.83
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SH600207,272241981.0,0.83,False,10.37,8.33,9.96,30348733,9.16,9.16,8.33,安彩高科,7904676721.84,5.08,5311.654,8.66
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ300162,142263343.98,0.7,False,15.14,7.03,9.96,18708930,7.73,7.73,7.0,雷曼股份,2701712524.17,6.2,133.897,7.03
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ300065,514953153.75,1.43,False,23.78,15.48,9.24,30803879,16.91,17.03,15.69,海兰信,6127185819.61,11.01,60.066,15.69
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ300458,268939277.43,1.26,False,40.99,21.1,5.97,11969235,22.36,23.21,20.8,全志科技,7438616577.6,17.1,353.067,21.23
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000032,52003204.95,0.46,False,15.98,8.38,5.49,5999013,8.84,8.99,8.27,深桑达A,3732726544.56,7.32,76.712,8.36
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000100,984737630.39,0.19,False,5.14,3.6,5.28,263560153,3.79,3.84,3.58,TCL集团,51221744118.77,3.3,25.999,3.61
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ200045,2218969.77,0.27,False,6.89,5.54,4.87,381201,5.81,6.09,5.59,深纺织B,2970502805.69,5.19,57.736,5.63
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002600,646036183.33,0.39,False,11.24,8.07,4.83,77021552,8.46,8.56,8.2,江粉磁材,57391886645.46,6.05,592.002,8.2
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002618,67657853.13,0.45,False,16.46,10.34,4.35,6276455,10.79,11.2,10.25,丹邦科技,5912056800.0,8.6,288.983,10.35
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000823,363884453.35,0.44,False,19.1,10.23,4.3,34663298,10.67,10.74,10.1,超声电子,5729427220.0,8.4,27.611,10.2
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002179,351841149.52,1.59,False,41.44,37.88,4.2,9057334,39.47,39.49,37.9,中航光电,31219874386.23,26.86,37.826,37.9
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SH600288,70745048.0,0.3,False,14.09,7.68,3.91,8962999,7.98,8.02,7.66,大恒科技,3485664000.0,6.38,89.115,7.68
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000016,159109978.68,0.22,False,7.6,5.92,3.72,26223064,6.14,6.18,5.88,深康佳A,14784784805.12,4.23,54.993,5.92
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002456,893060371.06,0.78,False,26.12,21.0,3.71,41431788,21.78,21.8,21.1,欧菲科技,59120633313.72,13.58,57.498,21.11
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SH600345,244903301.0,0.99,False,34.0,26.68,3.71,8867113,27.67,28.33,26.72,长江通信,5478660000.0,16.97,26.276,26.82
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ200020,3074914.77,0.2,False,6.71,5.42,3.69,549600,5.62,5.74,5.3,深华发B,1591366095.74,4.85,992.938,5.36
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002414,84519095.06,0.54,False,24.94,14.7,3.67,5573287,15.24,15.46,14.87,高德红外,9513661912.44,11.38,163.15,15.46
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000063,3800533574.11,1.15,False,41.39,32.15,3.58,114669505,33.3,33.68,32.3,中兴通讯,139615972371.9,16.5,30.659,32.3
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000725,6281547777.54,0.2,False,6.77,5.59,3.58,1090101140,5.79,5.85,5.58,京东方A,201482728837.77,3.09,24.519,5.63
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SH600703,1255810526.0,0.9,False,30.05,25.51,3.53,47630301,26.41,26.96,25.44,三安光电,107711202348.48,14.72,35.333,25.44
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ002194,228928530.34,0.31,False,15.95,8.9,3.48,25025248,9.21,9.48,8.73,武汉凡谷,5200608139.62,6.86,,8.82
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SH600355,98901201.0,0.18,False,9.87,5.2,3.46,18533820,5.38,5.44,5.2,精伦电子,2647439896.0,4.7,,5.25
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ300346,60395308.72,0.89,False,35.6,25.81,3.45,2271708,26.7,27.1,25.85,南大光电,4295068800.0,21.07,128.062,25.98
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ300136,956320847.02,1.37,False,61.0,39.87,3.44,23347361,41.24,41.45,40.32,信维通信,40532100471.12,30.85,45.63,40.34
CSRC,C,制造业,CSRC,C39,计算机、通信和其他电子设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C39,SZ000555,166704386.95,0.38,False,23.47,11.05,3.44,14761076,11.43,11.49,10.96,神州信息,11012019438.96,8.81,44.349,11.07
