industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300260,7083774.5,0.13,FALSE,17.47,11.8,1.1,596650,11.93,12,11.66,新莱应材,2409144200,9.78,117.3305,11.75
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300202,34536165.23,0.2,FALSE,21.81,19.45,1.03,1771453,19.65,19.7,19.14,聚龙股份,10797753600,15.15,168.7364,19.25
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002534,36153408.7,0.1,FALSE,13.26,9.81,1.02,3703379,9.91,9.97,9.58,杭锅股份,7327779048,8.57,18.3505,9.71
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002248,38009648.8,0.1,FALSE,11.33,9.88,1.01,3795000,9.98,10.15,9.9,*ST东数,3068806088,4.82,0,10.14
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000595,15712622.28,0.04,FALSE,10.62,4.32,0.93,3633280,4.36,4.41,4.22,*ST宝实,3332257530,3.72,0,4.29
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300145,128630787,0.1,FALSE,17.62,11,0.91,11486454,11.1,11.45,10.93,中金环境,13343852069,8.82,20.2215,11.02
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300185,47753712.5,0.02,FALSE,3.19,2.25,0.89,21162888,2.27,2.28,2.23,通裕重工,7417778714,2.12,38.9137,2.24
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002158,135857964.3,0.09,FALSE,23.65,11.67,0.77,11485335,11.76,12.07,11.47,汉钟精机,6237281995,10.02,25.6655,11.58
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002266,24457953.39,0.03,FALSE,6.02,3.97,0.76,6105956,4,4.03,3.96,浙富控股,7914879396,3.72,86.8786,3.98
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002131,113747035,0.02,FALSE,4.41,2.62,0.76,43173006,2.64,2.67,2.58,利欧股份,14751960622,2.44,25.779,2.6
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002633,16475047,0.07,FALSE,23.74,9.23,0.76,1779300,9.3,9.36,9.17,申科股份,1395000000,8.32,0,9.23
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600841,15022603,0.09,FALSE,16.85,12.16,0.74,1225202,12.25,12.37,12.07,上柴股份,10616950405,9.31,84.0454,12.2
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH603011,52182733,0.06,FALSE,12.06,8.34,0.72,6200813,8.4,8.56,8.17,合锻智能,3748069870,7.25,75.9236,8.23
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH601177,8000480,0.05,FALSE,12.47,7.46,0.67,1067830,7.51,7.55,7.36,杭齿前进,3004450600,6.8,436.9621,7.46
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000530,19568886.79,0.03,FALSE,9.47,4.81,0.62,4064834,4.84,4.87,4.75,大冷股份,4142599468,4.4,22.1244,4.76
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH603611,10217935,0.12,FALSE,35.39,19.56,0.61,522200,19.68,19.7,19.21,诺力股份,3766801968,17.7,26.1763,19.52
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH601002,147861513,0.05,FALSE,11.91,8.4,0.6,17601873,8.45,8.55,8.21,晋亿实业,6698230500,7.61,41.5027,8.29
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000404,19724367,0.03,FALSE,9.69,5.29,0.57,3717350,5.32,5.35,5.25,华意压缩,3702698603,4.96,19.3745,5.28
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002438,11466068.68,0.04,FALSE,11.1,7.09,0.56,1612191,7.13,7.17,7.03,江苏神通,3464311252,6.24,56.421,7.05
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002270,23755723.05,0.05,FALSE,14.96,8.96,0.56,2634741,9.01,9.13,8.86,华明装备,4560496374,7.82,18.9723,8.88
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300257,53895051.2,0.09,FALSE,23.62,16.49,0.55,3239337,16.58,16.86,16.24,开山股份,14225640000,13.58,161.1078,16.26
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002468,67169790.48,0.12,FALSE,29.37,24.15,0.5,2775386,24.27,24.45,23.9,申通快递,37152568569,23,25.0947,24
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600475,14259189,0.06,FALSE,23.48,12.14,0.49,1174116,12.2,12.24,11.97,华光股份,6824584974,11.25,63.2545,12.08
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002483,10811567.1,0.02,FALSE,9.45,4.49,0.45,2412000,4.51,4.52,4.43,润邦股份,3032739398,4.15,35.8142,4.47
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000777,51373807.67,0.06,FALSE,26.06,13.68,0.44,3751300,13.74,13.95,13.41,中核科技,5268157728,12.31,83.5937,13.58
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300421,10786750,0.07,FALSE,35.3,16.27,0.43,658700,16.34,16.5,16.17,力星股份,2182283586,14.65,30.2596,16.17
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH603699,33332851,0.07,FALSE,22.09,16.35,0.43,2035710,16.42,16.54,16.08,纽威股份,12315000000,14.37,67.8503,16.2
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000908,12576865.22,0.02,FALSE,10.5,5.31,0.38,2362306,5.33,5.38,5.26,景峰医药,4689197291,4.9,17.002,5.3
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600218,12007586,0.02,FALSE,11.04,6.04,0.33,1998602,6.06,6.06,5.93,全柴动力,2234655300,5.55,30.6487,6.01
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300420,22963197,0.02,FALSE,16.5,6.47,0.31,3534400,6.49,6.61,6.33,五洋停车,3317458481,5.75,39.0099,6.39
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ200706,192703,0.01,FALSE,5.4,4.01,0.25,48500,4.02,4.02,3.96,瓦轴B,1618452000,3.88,15.5102,3.96
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600592,36838768,0.02,FALSE,20.2,8.48,0.24,4316091,8.5,8.64,8.37,龙溪股份,3396205354,7.69,48.3192,8.43
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000880,8962258.4,0.02,FALSE,16.84,8.99,0.22,995270,9.01,9.19,8.86,潍柴重机,2487665505,8,89.8355,8.95
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000837,25778359,0.01,FALSE,10.93,5.3,0.19,4881300,5.31,5.33,5.22,秦川机床,3681799532,4.88,75.8486,5.25
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300126,13921917.19,0.01,FALSE,11.92,5.83,0.17,2393800,5.84,5.88,5.71,锐奇股份,1783587392,5.29,285.4701,5.81
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002553,9733027,0.01,FALSE,15.68,7.62,0.13,1277300,7.63,7.69,7.53,南方轴承,2655240000,6.8,32.6365,7.56
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002559,6518864.4,0.01,FALSE,14.26,8.02,0.12,814532,8.03,8.06,7.92,亚威股份,2995217952,7.3,24.0944,7.99
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300024,281520653.3,0.01,FALSE,23.65,17.93,0.06,15625755,17.94,18.35,17.58,机器人,27990698729,16.4,64.1954,17.69
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH900920,208181,0,FALSE,0.85,0.68,0,307929,0.68,0.684,0.662,上柴B股,589349083.7,0.656,30.6637,0.679
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300266,0,0,FALSE,31.69,19.99,0,0,19.99,19.99,19.99,兴源环境,20848651220,19.99,43.5342,19.99
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300156,0,0,FALSE,37.58,13.49,0,0,13.49,14.28,13.49,神雾环保,13625229358,13.49,14.5429,13.77
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002122,0,0,FALSE,11.69,8.49,0,0,8.49,9.57,8.49,天马股份,10086120000,8.49,0,9.57
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300280,0,0,FALSE,37,33.03,0,0,33.03,33.5,32,南通锻压,4227840000,28.51,625.6735,33.5
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH601313,0,0,FALSE,66.5,63.24,0,0,63.24,0,0,江南嘉捷,4.28E+11,7.96,5780.8145,0
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002520,0,0,FALSE,12.68,10.32,0,0,10.32,10.64,9.72,日发精机,5718198160,8.4,105.539,9.75
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300090,0,0,FALSE,11.55,9.24,0,0,9.24,9.78,9.16,盛运环保,12196364999,8.61,102.4203,9.7
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000757,0,0,FALSE,10.3,7.03,0,0,7.03,7.05,6.93,浩物股份,3174896727,6.31,93.7592,6.95
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002523,0,0,FALSE,6.3,5.16,0,0,5.16,5.19,5.09,天桥起重,5221333236,5.09,45.5155,5.19
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002366,0,0,FALSE,33.13,26.45,0,0,26.45,28.47,25.8,台海核电,22933666908,18.89,33.0939,28.06
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002472,27959834.5,0,FALSE,11.81,8.72,0,3199446,8.72,8.84,8.6,双环传动,5961637280,7.95,25.5893,8.6
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ200771,1751260,0,FALSE,9,7.56,0,231900,7.56,7.58,7.51,杭汽轮B,5700318616,7.01,30.6554,7.51
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002147,0,0,FALSE,14.89,14.76,0,0,14.76,14.85,14.4,新光圆成,26982407885,10.29,24.4738,14.41
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600806,0,0,FALSE,9.43,6.44,0,0,6.44,0,0,*ST昆机,3420162303,6.06,0,0
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300441,0,0,FALSE,27,24.05,0,0,24.05,24.59,23.85,鲍斯股份,8849507096,19,65.273,24.5
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300004,0,0,FALSE,15.56,11.3,0,0,11.3,11.65,10.46,南风股份,5754173886,9.58,178.2035,10.9
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000410,0,0,FALSE,12.35,9.55,0,0,9.55,9.59,9.26,*ST沈机,7310246933,6.08,0,9.32
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002152,198186546.1,0,FALSE,8.92,7.06,0,27906516,7.06,7.21,6.93,广电运通,17147933219,6.23,17.2335,7.04
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300411,0,0,FALSE,41.03,35.35,0,0,35.35,35.35,35.05,金盾股份,9316108316,32,214.13,35.1
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000903,18601814,0,FALSE,5.26,3.07,0,6058500,3.07,3.08,3.05,云内动力,6050358631,2.89,23.8517,3.07
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH900925,680953,-0.002,FALSE,2.282,2.131,-0.09,320676,2.129,2.132,2.11,机电B股,2177411987,1.92,10.5908,2.129
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH900910,426609,-0.001,FALSE,0.946,0.798,-0.13,536380,0.797,0.801,0.789,海立B股,690449592,0.7,14.2127,0.792
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002530,27180381.27,-0.03,FALSE,38.76,23.71,-0.13,1148310,23.68,23.96,23.44,金财互联,11620767079,20.9,62.9377,23.96
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300193,27473387.68,-0.01,FALSE,10.85,7.25,-0.14,3796246,7.24,7.31,7.13,佳士科技,3672903237,6.63,29.0169,7.18
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000678,8291916.65,-0.01,FALSE,13.48,6.19,-0.16,1346071,6.18,6.2,6.05,襄阳轴承,2840400905,5.59,166.6295,6.19
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002347,9876333,-0.01,FALSE,9.81,5,-0.2,1985400,4.99,5.02,4.92,泰尔股份,2242259304,4.45,273.9273,4.97
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600875,137044349,-0.02,FALSE,11.8,9.51,-0.21,14501546,9.49,9.55,9.33,东方电气,22177184492,8.92,0,9.46
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002418,35760357,-0.02,FALSE,10.58,9.27,-0.22,3858100,9.25,9.32,9.16,康盛股份,10511700000,7.32,46.1301,9.28
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002367,11404432.52,-0.02,FALSE,13.74,8.03,-0.25,1426576,8.01,8.06,7.92,康力电梯,6389198023,7.5,19.3134,8
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002532,44443475.06,-0.02,FALSE,9.31,6.32,-0.32,7013340,6.3,6.44,6.21,新界泵业,3249570870,5.4,23.1951,6.25
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600619,22533022,-0.05,FALSE,17.81,10.3,-0.49,2201911,10.25,10.34,10.08,海立股份,8879684214,8.86,27.8102,10.2
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300391,11144888.7,-0.06,FALSE,23.21,12.37,-0.49,906425,12.31,12.37,12.17,康跃科技,2875091692,10.85,53.8495,12.17
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002046,10186889.86,-0.04,FALSE,15.74,8.14,-0.49,1260620,8.1,8.19,7.97,轴研科技,4247227532,7.2,90.0144,8.09
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000617,15643382.16,-0.07,FALSE,24.31,13.65,-0.51,1147028,13.58,13.82,13.5,中油资本,1.23E+11,12.16,18.59,13.82
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300362,28289152.99,-0.06,FALSE,21.89,11.5,-0.52,2482288,11.44,11.52,11.22,天翔环境,4999270734,11.02,32.9646,11.28
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000570,5725239.89,-0.03,FALSE,9.42,5.02,-0.6,1149815,4.99,5.02,4.93,苏常柴A,2801257887,4.43,55.8213,5
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002272,11627285.83,-0.03,FALSE,9.57,4.87,-0.62,2406711,4.84,4.87,4.79,川润股份,2031348000,4.49,256.8151,4.85
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000811,17039030.31,-0.05,FALSE,13.15,7.41,-0.67,2310096,7.36,7.43,7.33,冰轮环境,4806478551,6.66,17.8998,7.4
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002686,6510567.35,-0.07,FALSE,16.29,10.25,-0.68,638065,10.18,10.28,10.16,亿利达,4510574974,9.03,34.2278,10.25
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002598,5914651.11,-0.06,FALSE,13.08,8.26,-0.73,720953,8.2,8.28,8.12,山东章鼓,2558400000,7.4,39.4208,8.26
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH601558,26030586,-0.01,FALSE,2.44,1.36,-0.74,19284250,1.35,1.36,1.33,*ST锐电,8141310000,1.19,0,1.35
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002009,126627173.1,-0.12,FALSE,19.27,15.91,-0.75,7890201,15.79,16.43,15.55,天奇股份,5850975547,10.46,67.2,16.09
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002685,50940022.73,-0.08,FALSE,12.94,10.1,-0.79,5063743,10.02,10.26,9.85,华东重机,10097060223,7.05,74.5143,9.95
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ200530,142046.3,-0.03,FALSE,4.93,3.67,-0.82,39110,3.64,3.68,3.61,大冷B,3115508691,3.5,13.9851,3.68
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ200570,343684,-0.03,FALSE,4.78,3.64,-0.82,95900,3.61,3.63,3.55,苏常柴B,2026561317,3.5,33.9425,3.59
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ300091,12053065.17,-0.14,FALSE,17.33,14.5,-0.97,837465,14.36,14.6,14.34,金通灵,7978400204,11.92,82.5518,14.47
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600566,198768740,-0.43,FALSE,44,43.35,-0.99,4659045,42.92,43.84,41.44,济川药业,34749062037,29.09,29.8192,42.85
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH601727,54286037,-0.06,FALSE,9.26,5.97,-1.01,9190686,5.91,5.95,5.86,上海电气,87025818037,5.43,45.9543,5.9
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH900956,61827,-0.014,FALSE,1.92,1.349,-1.04,46200,1.335,1.349,1.322,东贝B股,313725000,1.261,24.3676,1.349
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002529,91512018.48,-0.18,FALSE,20.82,15.82,-1.14,5897233,15.64,15.84,15.16,海源机械,4066400000,13.32,0,15.66
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002164,21670286.84,-0.1,FALSE,15,8.05,-1.24,2710544,7.95,8.12,7.94,宁波东力,5559810892,7.16,33.6428,8.12
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002689,16098285.66,-0.06,FALSE,9.05,4.54,-1.32,3603060,4.48,4.53,4.42,远大智能,4249120046,4.11,59.6646,4.49
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600835,94979657,-0.3,FALSE,28.32,22.76,-1.32,4223728,22.46,22.66,22.3,上海机电,22970724858,18.98,16.9991,22.57
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002639,28276053.1,-0.1,FALSE,13.28,7.53,-1.33,3800395,7.43,7.5,7.4,雪人股份,5008360659,6.8,173.5217,7.5
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002197,24181676.08,-0.15,FALSE,16.1,10.5,-1.43,2338015,10.35,10.47,10.21,证通电子,5331874412,9.88,116.6684,10.45
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000519,147609484.4,-0.13,FALSE,19.1,7.94,-1.64,18719714,7.81,8.08,7.7,中兵红箭,10961035440,6.88,94.8516,7.79
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ002255,13084060,-0.12,FALSE,10.1,6.54,-1.83,2034000,6.42,6.54,6.39,海陆重工,4610485449,5.55,47.7552,6.54
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SH600765,138054440,-0.26,FALSE,19.76,10.67,-2.44,13057541,10.41,10.83,10.39,中航重机,8099013312,8.96,27.3071,10.5
C34,通用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C34,SZ000816,639654969.5,-0.25,FALSE,7.77,4.17,-6,161319929,3.92,4.05,3.9,智慧农业,5561709007,2.24,0,4
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300029,21972381.14,0.72,FALSE,14.16,7.16,10.06,2859164,7.88,7.88,7.27,天龙光电,1576000000,6,0,7.27
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300056,63374824.88,0.64,FALSE,20.04,6.38,10.03,9172044,7.02,7.02,6.63,三维丝,2706142910,4.91,12.2664,6.78
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300216,651826902.9,0.61,FALSE,32.44,10.09,6.05,65538583,10.7,11,9.09,千山药机,3867353644,7.55,16.7203,9.09
